_project.string_key,_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,collection-1:collection_term.value,collection-1:collection_term.uri,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_title,location-1:location_shelf_location-1.location_shelf_location_free_text,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created-1:date_created_key_date,internal_note-1:internal_note_value,restriction_on_access-1:restriction_on_access_value,restriction_on_access-2:restriction_on_access_value,restriction_on_access-2:restriction_on_access_affiliation-1:restriction_on_access_affiliation_value,edition-1:edition_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,genre-2:genre_term.value,genre-2:genre_term.authority,genre-2:genre_term.uri,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,location-1:location_term.value,location-1:location_term.uri,name-1:name_term.value,name-1:name_term.authority,name-1:name_term.uri,name-1:name_term.name_identifier,name-1:name_term.name_type,name-1:name_usage_primary,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role-2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-2:name_term.value,name-2:name_term.authority,name-2:name_term.uri,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,note-1:note_type,note-1:note_value,note-2:note_type,note-2:note_value,object_in_context_url-1:object_in_context_url_value,omeka_identifier-1:omeka_identifier_value,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,related_item-1:related_item_title,series-1:series_title,series-1:series_number,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,subject_geographic-2:subject_geographic_term.value,subject_geographic-2:subject_geographic_term.authority,subject_geographic-2:subject_geographic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.name_type,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-2:subject_name_term.name_type,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_name-3:subject_name_term.name_type,subject_name-4:subject_name_term.value,subject_name-4:subject_name_term.authority,subject_name-4:subject_name_term.uri,subject_name-4:subject_name_term.name_type,subject_name-5:subject_name_term.value,subject_name-5:subject_name_term.authority,subject_name-5:subject_name_term.uri,subject_name-5:subject_name_term.name_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion,alternative_title-1:alternative_title_value,type_of_resource-1:type_of_resource_value,use_and_reproduction-1:use_and_reproduction_term.value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,digital_origin-1:digital_origin_value
core_100_exhibit,item,insistent_change_0097,,,,Gabriel Cooney Photograph Collection,http://id.library.columbia.edu/term/032b7cea-6454-44d7-8a4e-e6142d1b93cc,series,1,"Series I: Prints, 1990s",subseries,2,"Subseries I.1: Faculty and Administration, 1991 1996-1998, 1991, 1996-1998",,,,,1,2,undated (circa 1990s),1990,1999,inferred,TRUE,"Can be used but must be attributed to Gabriel Cooney, photographer.",,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,Portraits,fast,http://id.worldcat.org/fast/1423831,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,"Cooney, Gabriel (Photographer)",naf,http://id.loc.gov/authorities/names/no2017164688,,personal,TRUE,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,,,,date note,Date inferred from item contents,,,,,,,,,,,,,,"Awn, Peter J.",naf,http://id.loc.gov/authorities/names/n83237970,personal,,,,,,,,,,,,,,,,,College teachers,fast,http://id.worldcat.org/fast/868114,,,,,,,,,,,Peter Awn,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0097_001,insistent_change_0097,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0135,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0135.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1980s/islamic,12257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0098,,,,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,series,1,"Series I: Academics and Research, 1750s-2000s",,,,,,,,25,8,1996,1996,,,TRUE,,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,Manifestos,fast,http://id.worldcat.org/fast/1986253,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,,,,,,,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,,,,,,,,,,,,,,,,,Ethnology,fast,http://id.worldcat.org/fast/916106,Ethnology--Study and teaching,fast,http://id.worldcat.org/fast/916166,,,,,,,,Ethnic Studies Manifesto,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0098_001,insistent_change_0098,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0136,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0136.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1980s/ethnic,12258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 1,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0098_002,insistent_change_0098,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0137,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0137.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1980s/ethnic,12259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 2,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0099,,,,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,series,1,"Series I: Academics and Research, 1750s-2000s",,,,,,,,25,8,1996,1996,,,TRUE,,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,Fliers (Ephemera),fast,http://id.worldcat.org/fast/1986222,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,Committee on Ethnic Studies and the Core Curriculum,,,,corporate,TRUE,Sponsor,marcrelator,http://id.loc.gov/vocabulary/relators/spn,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,,,,,,,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,,,,,,,,,,,,,,,,,Ethnology,fast,http://id.worldcat.org/fast/916106,Ethnology--Study and teaching,fast,http://id.worldcat.org/fast/916166,,,,,,,,Ethnic Studies Mass Rally flyer,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0099_001,insistent_change_0099,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0138,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0138.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1980s/ethnic,12260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0100,,,,Manning Marable Papers,http://id.library.columbia.edu/term/f4564542-75b2-4663-b3bc-fc7fddcf923d,series,1,"Series II: Administrative and Editorial Files, 1971-2011",subseries,2,"Subseries II.1: Biographical Files, 1978-2008",,,,,11,,undated (circa 1990s),1990,1999,inferred,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,Portraits,fast,http://id.worldcat.org/fast/1423831,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,,,,,,,,,,,,,,,,,date note,Date inferred from item contents,,,New York (N.Y.),,,,,,,,,,,"Marable, Manning, 1950-2011",naf,http://id.loc.gov/authorities/names/n79067618,personal,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,,,,,,,,,,,,,College teachers,fast,http://id.worldcat.org/fast/868114,Historians,fast,http://id.worldcat.org/fast/957686,,,,,,,,Manning Marable,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0100_001,insistent_change_0100,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,4687_Marable_Manning,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/4687_Marable_Manning.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1980s/aastudies,12261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0101,,,,Office of Public Affairs Photograph Collection,http://id.library.columbia.edu/term/29a3db7f-e4d3-451a-a3c0-ff2e4c3c0fa4,series,1,Series II: Negatives,subseries,2,"Subseries II.23. Subjects, 1983-1998",,,,,69,,1994,1994,,,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,,,,,,,"Daria, Oliver",,,personal,Columbia University. Institute for Research in African-American Studies,naf,http://id.loc.gov/authorities/names/nr98013238,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,Daria Oliver setting up the Institute for Research in African-American Studies (IRAAS) offices,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0101_001,insistent_change_0101,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,4685_Oliver_Daria,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/4685_Oliver_Daria.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1980s/aastudies,12262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0102,,,,Office of Public Affairs Photograph Collection,http://id.library.columbia.edu/term/29a3db7f-e4d3-451a-a3c0-ff2e4c3c0fa4,series,1,Series II: Negatives,subseries,2,"Subseries II.23. Subjects, 1983-1998",,,,,79,,"May 12, 1987",1987-05-12,,,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,group portraits,aat,http://vocab.getty.edu/aat/300124525,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Morningside Heights (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n96068216,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,,,,,,,,,,,,,,,,,Commencement ceremonies,fast,http://id.worldcat.org/fast/869276,College students,fast,http://id.worldcat.org/fast/867976,Women college students,fast,http://id.worldcat.org/fast/1177452,,,,,Seven Columbia College women graduates in academic robes at the Van Am memorial,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0102_001,insistent_change_0102,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,2775_SeniorWomen,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/2775_SeniorWomen.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1980s/women,12263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0103,,,,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,series,1,Series XI: Student Activities and Student Life,subseries,2,Subseries: XI.1: General,,,,,195,1,1989,1989,,,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,corporate,,,,,,,,,,,,,Women,fast,http://id.worldcat.org/fast/1176568,Banners,fast,http://id.worldcat.org/fast/827154,,,,,,,,Butler Banner Project,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0103_001,insistent_change_0103,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,4617_ButlerBannerProject6,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/4617_ButlerBannerProject6.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1980s/women,12264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0104,,,,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,series,1,Series XI: Student Activities and Student Life,subseries,2,Subseries: XI.1: General,,,,,195,1,1989,1989,,,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Morningside Heights (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n96068216,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,corporate,,,,,,,,,,,,,Women,fast,http://id.worldcat.org/fast/1176568,Banners,fast,http://id.worldcat.org/fast/1176947,,,,,,,,Butler Banner Project,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0104_001,insistent_change_0104,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,4626_ButlerBannerProject15,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/4626_ButlerBannerProject15.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1980s/women,12265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0105,,,,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,series,1,"Series XV: Publications, 1860s-2000s",,,,,,,,199,11,May 1997,1997-05,,,TRUE,,,,,,periodicals,aat,http://vocab.getty.edu/aat/300026657,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,Columbia Earth Institute,naf,http://id.loc.gov/authorities/names/no99037229,,corporate,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth sciences,fast,http://id.worldcat.org/fast/900729,,,,,,,,,,,Earth Matters. News from the Columbia Earth Institute : May 1997,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0105_001,insistent_change_0105,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0139,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0139.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/2000s/science,12266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cover,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0106,,,,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,series,1,"Series XV: Publications, 1860s-2000s",,,,,,,,207,5,Spring 1997,1997,,,TRUE,,,,,,periodicals,aat,http://vocab.getty.edu/aat/300026657,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,Columbia University. Office of the Provost,naf,http://id.loc.gov/authorities/names/no97026500,,corporate,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),Columbia University. Office of the Provost,,,,,,,,,,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,,,,,,,,,,,,,,,,,Science,fast,http://id.worldcat.org/fast/1108176,Research,fast,http://id.worldcat.org/fast/1095153,,,,,,,,"21st C, spring 1997",,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0106_001,insistent_change_0106,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0140,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0140.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/2000s/science,12267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cover,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0107,,,,Gabriel Cooney Photograph Collection,http://id.library.columbia.edu/term/032b7cea-6454-44d7-8a4e-e6142d1b93cc,series,1,"Series I: Prints, 1990s",subseries,2,"Subseries I.1: Faculty and Administration, 1991 1996-1998, 1991, 1996-1998",,,,,1,5,undated (circa 1990s),1990,1999,inferred,TRUE,"Can be used but must be attributed to Gabriel Cooney, photographer.",,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,Portraits,fast,http://id.worldcat.org/fast/1423831,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,"Cooney, Gabriel (Photographer)",naf,http://id.loc.gov/authorities/names/no2017164688,,personal,TRUE,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,,,,date note,Date inferred from item contents,,,,,,,,,,,,,,"Cole, Jonathan R.",naf,http://id.loc.gov/authorities/names/n78092004,personal,,,,,,,,,,,,,,,,,College administrators,fast,http://id.worldcat.org/fast/867621,,,,,,,,,,,Jonathan Cole,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0107_001,insistent_change_0107,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0141,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0141.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/2000s/people,12268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0108,,,,Office of Alumni and Development Photograph Collection,http://id.library.columbia.edu/term/4d602966-f82d-47c0-9ec4-34897421db68,series,1,"Series II: Columbia Magazine Photo Files, 1978-2006",subseries,2,"Subseries II.1: Individuals, 1979-2006",,,,,13,12,undated (circa 1980s),1980,1989,inferred,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,date note,Date inferred from item contents,,,New York (N.Y.),,,,,,,,,,,"Pollack, Robert, 1940-",naf,http://id.loc.gov/authorities/names/n50055007,personal,,,,,,,,,,,,,,,,,College administrators,fast,http://id.worldcat.org/fast/867621,Biologists,fast,http://id.worldcat.org/fast/832379,,,,,,,,Robert Pollack,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0108_001,insistent_change_0108,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0142,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0142.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/2000s/people,12269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0109,,,,Office of Alumni and Development Photograph Collection,http://id.library.columbia.edu/term/4d602966-f82d-47c0-9ec4-34897421db68,series,1,"Series II: Columbia Magazine Photo Files, 1978-2006",subseries,2,"Subseries II.1: Individuals, 1979-2006",,,,,8,89,1983,1983,,,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,Portraits,fast,http://id.worldcat.org/fast/1423831,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,"Jones, G. T.",,,,personal,TRUE,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,Skylight Studios,,,corporate,Contributor,marcrelator,http://id.loc.gov/vocabulary/relators/ctb,,,,,,,New York (N.Y.),,,,,,,,,,,"Helfand, D. J. (David J.), 1950-",naf,http://id.loc.gov/authorities/names/n86044774,personal,,,,,,,,,,,,,,,,,Astronomers,fast,http://id.worldcat.org/fast/819629,College teachers,fast,http://id.worldcat.org/fast/868114,,,,,,,,David Helfand,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0109_001,insistent_change_0109,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0143,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0143.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/2000s/people,12270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
