_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_term.authority,name-1:name_term.uri,name-2:name_term.value,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_term.authority,name-2:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,omeka_identifier-1:omeka_identifier_value,type_of_resource-1:type_of_resource_value,object_in_context_url-1:object_in_context_url_value,location-1:location_term.code,location-1:location_term.value,location-1:location_term.authority,location-1:location_term.uri,location-1:location_shelf_location-1:location_shelf_location_free_text,location-1:location_shelf_location-1:location_shelf_location_box_number,location-1:location_shelf_location-1:location_shelf_location_folder_number,note-1:note_value,note-1:note_type,note-5:note_value,note-5:note_type,note-6:note_value,note-6:note_type,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,place_of_origin-1:place_of_origin_value,place_authority_identifier,relatedItem_Project,projectURL,note-7:note_value,note-7:note_type,language_of_cataloging-1:language_of_cataloging_term.value,language_of_cataloging-1:language_of_cataloging_term.authority,language_of_cataloging-1:language_of_cataloging_term.uri,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion
item,butlerseventyfive_qxe,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1951-04,,,"May, 1951","Table of Columbia University Press books written by Columbia Faculty, May 1951.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection, Box 129, Folder 2 (Academics - Affiliated Institutions - Columbia University Press),,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Recent Books by Columbia Faculty
asset,butlerseventyfive_qxe_000,butlerseventyfive_qxe,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_659,,,,,,,,,,,,B75_1138,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Recent Books by Columbia Faculty
item,butlerseventyfive_rfa,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1933-04-05,,,"April 5, 1933","Butler Library construction, 5 April 1933.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 12 (Buildings & Grounds - Morningside - Butler Library, Construction 1933-1934)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 24
asset,butlerseventyfive_rfa_000,butlerseventyfive_rfa,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_575,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,,,,,,,,,,B75_1054,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 24
item,butlerseventyfive_rfj,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1934,2009,inferred,between 1934 and 2009,View of the college reading room (226 Butler Library).,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 15 (Buildings & Grounds - Morningside - Butler Library, Interior w/ People)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,College Reading Room
asset,butlerseventyfive_rfj_000,butlerseventyfive_rfj,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_623,,,,,,,,,,,,B75_1102,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,College Reading Room
item,butlerseventyfive_rkm,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Warman, Manny, -1983",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1934,2009,inferred,between 1934 and 2009,"View of Butler Library at dusk from across 116th Street, looking south.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 13 (Buildings & Grounds - Morningside - Butler Library, exterior)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library at Dusk
asset,butlerseventyfive_rkm_000,butlerseventyfive_rkm,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_584,,,,,,,,,,,,B75_1063,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library at Dusk
item,butlerseventyfive_rou,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1934,2009,inferred,between 1934 and 2009,View of Butler Library as seen from the entrance of Low Memorial Library.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 13 (Buildings & Grounds - Morningside - Butler Library, exterior)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library from Low Library Entrance
asset,butlerseventyfive_rou_000,butlerseventyfive_rou,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_581,,,,,,,,,,,,B75_1060,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library from Low Library Entrance
item,butlerseventyfive_rwo,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1933-01-20,,,"January 20, 1933","Butler Library construction, 20 January 1933.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 12 (Buildings & Grounds - Morningside - Butler Library, Construction 1933-1934)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 20
asset,butlerseventyfive_rwo_000,butlerseventyfive_rwo,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_571,,,,,,,,,,,,B75_1050,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 20
item,butlerseventyfive_sal,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Bubley, Esther",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n82047436,,,,,,,,1934,2009,inferred,between 1934 and 2009,View of a man looking through boxes of clippings and printed matter.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 15 (Buildings & Grounds - Morningside - Butler Library, Interior w/ People)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,"Clippings (Books, newspapers, etc.)",fast,http://id.worldcat.org/fast/864482,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Researching Clippings Files
asset,butlerseventyfive_sal_000,butlerseventyfive_sal,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_637,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-2,,,,,,,,,,B75_1116,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Researching Clippings Files
item,butlerseventyfive_sea,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Hartmann, Erich, 1922 July 29-",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/nr95021972,Magnum Photos,corporate,Copyright holder,marcrelator,http://id.loc.gov/vocabulary/relators/cph,naf,http://id.loc.gov/authorities/names/n82017683,1934,2009,inferred,between 1934 and 2009,Image of a cataloging librarian at work behind two carousels of date stamps.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 138,"Folder 3 (Administration - Provost - Libraries, Butler Cataloging Department)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Library employees,fast,http://id.worldcat.org/fast/997728,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Cataloging Librarian
asset,butlerseventyfive_sea_000,butlerseventyfive_sea,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_643,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-2,,,,,,,,,,B75_1122,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Cataloging Librarian
item,butlerseventyfive_sew,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-09-19,,,"September 19, 1932","Butler Library construction, 19 September 1932.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 13
asset,butlerseventyfive_sew_000,butlerseventyfive_sew,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_561,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,,,,,,,,,,B75_1040,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 13
item,butlerseventyfive_shr,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Wurts Bros. (New York, N.Y.)",corporate,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2010029790,,,,,,,,1934,2009,inferred,between 1934 and 2009,"Mural painting by Eugene Savage of the Yale School of Fine Arts. The painting is of Athene in white depicted warding off two devils, symbolic of malevolent influence and disorder. The flying figures at the right represent divinity, the sciences and the arts. Below is a group symbolic of modern occupations: agriculture, industry, and intellectual endeavor. Behind the figure of Athene is the skyline of lower Manhattan. At the top of the canvas stands a temple whose frieze bears the Columbia motto (p.103, A GUIDE TO COLUMBIA UNIVERSITY edited by John William Robson).",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 14 (Buildings & Grounds - Morningside - Butler Library, Interior)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Mural painting and decoration,fast,http://id.worldcat.org/fast/1029558,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Entrance Hallway Mural
asset,butlerseventyfive_shr_000,butlerseventyfive_shr,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_558,,,,,,,,,,,,B75_1037,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 10
item,butlerseventyfive_shr,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Wurts Bros. (New York, N.Y.)",corporate,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2010029790,,,,,,,,1934,2009,inferred,between 1934 and 2009,"Mural painting by Eugene Savage of the Yale School of Fine Arts. The painting is of Athene in white depicted warding off two devils, symbolic of malevolent influence and disorder. The flying figures at the right represent divinity, the sciences and the arts. Below is a group symbolic of modern occupations: agriculture, industry, and intellectual endeavor. Behind the figure of Athene is the skyline of lower Manhattan. At the top of the canvas stands a temple whose frieze bears the Columbia motto (p.103, A GUIDE TO COLUMBIA UNIVERSITY edited by John William Robson).",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 14 (Buildings & Grounds - Morningside - Butler Library, Interior)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Mural painting and decoration,fast,http://id.worldcat.org/fast/1029558,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Entrance Hallway Mural
asset,butlerseventyfive_shr_000,butlerseventyfive_shr,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_558,,,,,,,,,,,,B75_1037,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 10
item,butlerseventyfive_som,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1934,2009,inferred,between 1934 and 2009,Wood cart that appears to have some function related to catalog  cards. Image taken in the Butler Library storage room.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 14 (Buildings & Grounds - Morningside - Butler Library,Interior)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Library Catalog Cart
asset,butlerseventyfive_som_000,butlerseventyfive_som,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_618,,,,,,,,,,,,B75_1097,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Library Catalog Cart
item,butlerseventyfive_stm,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1933-06-01,,,"June 1, 1933","Butler Library construction, 1 June 1933.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 12 (Buildings & Grounds - Morningside - Butler Library, Construction 1933-1934)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 26
asset,butlerseventyfive_stm_000,butlerseventyfive_stm,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_577,,,,,,,,,,,,B75_1056,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 26
item,butlerseventyfive_szy,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Wurts Bros. (New York, N.Y.)",corporate,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2010029790,,,,,,,,1934,,approximate,circa 1934,"View of the reference room and card catalogs in South Hall (Butler Library), ca. 1934.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Reference services (Libraries),fast,http://id.worldcat.org/fast/1092439,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Reference Room and Catalogue
