item - public,item - itemId,item - featured,item - MODS - FormGenre,item - MODS - FormGenre - Authority,item - MODS - ShelfLocation,item - MODS - DigitalOrigin,item - MODS - RepositoryName,item - MODS - RepositoryName - code,item - MODS - RepositoryName - code - Authority,item - MODS - KeyDate - Single/Start,item - MODS - KeyDate - End,item - MODS - TypeofDate,item - MODS - Collection 1,item - MODS - Collection 2,item - MODS - PlaceofOrigin 1,item - MODS - PlaceofOrigin 2,item - MODS - PlaceofOrigin 3,item - MODS - PlaceofOrigin 3 - Authority - Identifier,item - MODS - PlaceofOrigin 4,item - MODS - PlaceofOrigin 4 - Authority - Identifier,item - MODS - LanguageofCataloging,item - MODS - Subrepository,item - DublinCore - Title - Display,item - DublinCore - Title - Work,item - DublinCore - Title - Work - Identifier,item - DublinCore - Title - Part,item - DublinCore - Title 2 - Display,item - DublinCore - Title 2 - Work,item - DublinCore - Title 2 - Attribute,item - DublinCore - Date,item - DublinCore - Identifier,item - DublinCore - Creator,item - DublinCore - Creator - Authority,item - DublinCore - Creatore - Authority - Identifier,item - DublinCore - Language,item - OriginalFileLoadedIntoOmeka,item - OmekaCollection - nonSort,item - OmekaCollection,item - ItemType,project URL,item - itemInContext 1,item - itemInContext 2
1,007065,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1654,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Sefer naftali. Leaf 29 verso,Sefer naftali,sna_029,Leaf 29 verso,ספר נפתלי,ספר נפתלי,alternative,1654,,"Naftali Hirts, active 16th century",naf,http://id.loc.gov/authorities/names/nr93050261,heb,original filename: 120017125.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_t72,
,,,manuscripts,lcsh,X893 T72,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1654,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Sefer naftali,Sefer naftali,sna,,ספר נפתלי,ספר נפתלי,alternative,1654,CLIO_8138724,"Naftali Hirts, active 16th century",naf,http://id.loc.gov/authorities/names/nr93050261,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007064,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1546,,,X Manuscripts,Hebrew Manuscripts,Yemen,,Yemen (Republic),http://id.loc.gov/authorities/names/n81053408,,,eng,,"Talmud (Megillah, Moʻed ḳaṭan and Zevaḥim). Leaves 31 verso - 32 recto","Talmud (Megillah, Moʻed ḳaṭan and Zevaḥim)",tmm_031,Leaves 31 verso - 32 recto,"תלמוד בבלי   מגילה, מועד קטן וזבחים","תלמוד בבלי   מגילה, מועד קטן וזבחים",alternative,1546,,,,,heb,original filename: X893_T141_037.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_t141,
,,,manuscripts,lcsh,X893 T141,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1546,,,X Manuscripts,Hebrew Manuscripts,Yemen,,Yemen (Republic),http://id.loc.gov/authorities/names/n81053408,,,eng,,"Talmud (Megillah, Moʻed ḳaṭan and Zevaḥim)","Talmud (Megillah, Moʻed ḳaṭan and Zevaḥim)",tmm,,"תלמוד בבלי   מגילה, מועד קטן וזבחים","תלמוד בבלי   מגילה, מועד קטן וזבחים",alternative,1546,CLIO_7460934,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007063,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,Netherlands,http://id.loc.gov/authorities/names/n78085423,,,eng,,Nosah ha-ketav: ahare hitrahakuto me-iro belti yediatam. Title leaf,Nosah ha-ketav: ahare hitrahakuto me-iro belti yediatam,nhk_000,Title leaf,נוסח הכתב אחרי התרחקותו מעירו בלתי ידיעתם,נוסח הכתב אחרי התרחקותו מעירו בלתי ידיעתם,alternative,18th century,,"Levin, Ẓevi Hirsch ben Aryeh Loeb, 1721-1800",naf,http://id.loc.gov/authorities/names/n95062551,heb,original filename: 120017058.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_l56,
,,,manuscripts,lcsh,X893 L56,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,Netherlands,http://id.loc.gov/authorities/names/n78085423,,,eng,,Nosah ha-ketav: ahare hitrahakuto me-iro belti yediatam,Nosah ha-ketav: ahare hitrahakuto me-iro belti yediatam,nhk,,נוסח הכתב אחרי התרחקותו מעירו בלתי ידיעתם,נוסח הכתב אחרי התרחקותו מעירו בלתי ידיעתם,alternative,18th century,CLIO_7213732,"Levin, Ẓevi Hirsch ben Aryeh Loeb, 1721-1800",naf,http://id.loc.gov/authorities/names/n95062551,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007062,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,ʻArbaʻah ṭurim: hilkhot shabat. Leaf 11 recto,ʻArbaʻah ṭurim: hilkhot shabat,ath_011,Leaf 11 recto,ארבעה טורים   הלכות שבת,ארבעה טורים   הלכות שבת,alternative,14th century,,"Jacob ben Asher, approximately 1269-approximately 1340",naf,http://id.loc.gov/authorities/names/n82247752,heb,original filename: X893_J152_011a.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_j152,
,,,manuscripts,lcsh,X893 J152 (green box),,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,ʻArbaʻah ṭurim: hilkhot shabat,ʻArbaʻah ṭurim: hilkhot shabat,ath,,ארבעה טורים   הלכות שבת,ארבעה טורים   הלכות שבת,alternative,14th century,CLIO_7745680,"Jacob ben Asher, approximately 1269-approximately 1340",naf,http://id.loc.gov/authorities/names/n82247752,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007061,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1714,,,X Manuscripts,Hebrew Manuscripts,Florence,,Florence (Italy),http://id.loc.gov/authorities/names/n79027120,,,eng,,Divre Ḥakhamim: halo ema pesaḳim mezuḳaḳim rabe ha-toʻelet. Binding (closed),Divre Ḥakhamim: halo ema pesaḳim mezuḳaḳim rabe ha-toʻelet,dhh_002,Binding (closed),דברי חכמים הלא המה פסקים מזוקקים רבי התועלת... מהרבה גאונים ורבנים...חדשים גם ישנים,דברי חכמים הלא המה פסקים מזוקקים רבי התועלת... מהרבה גאונים ורבנים...חדשים גם ישנים,alternative,1714,,"Ghirone, Leon",,,heb,original filename: 120017145.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_d54,
1,007060,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1714,,,X Manuscripts,Hebrew Manuscripts,Florence,,Florence (Italy),http://id.loc.gov/authorities/names/n79027120,,,eng,,Divre Ḥakhamim: halo ema pesaḳim mezuḳaḳim rabe ha-toʻelet. Title leaf,Divre Ḥakhamim: halo ema pesaḳim mezuḳaḳim rabe ha-toʻelet,dhh_000,Title leaf,דברי חכמים הלא המה פסקים מזוקקים רבי התועלת... מהרבה גאונים ורבנים...חדשים גם ישנים,דברי חכמים הלא המה פסקים מזוקקים רבי התועלת... מהרבה גאונים ורבנים...חדשים גם ישנים,alternative,1714,,"Ghirone, Leon",,,heb,original filename: 120017146.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_d54,
,007060,,manuscripts,lcsh,X893 D54,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1714,,,X Manuscripts,Hebrew Manuscripts,Florence,,Florence (Italy),http://id.loc.gov/authorities/names/n79027120,,,eng,,Divre Ḥakhamim: halo ema pesaḳim mezuḳaḳim rabe ha-toʻelet,Divre Ḥakhamim: halo ema pesaḳim mezuḳaḳim rabe ha-toʻelet,dhh,,דברי חכמים הלא המה פסקים מזוקקים רבי התועלת... מהרבה גאונים ורבנים...חדשים גם ישנים,דברי חכמים הלא המה פסקים מזוקקים רבי התועלת... מהרבה גאונים ורבנים...חדשים גם ישנים,alternative,1714,CLIO_7141345,"Ghirone, Leon",,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007059,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1715,,,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Ṭerefiyot ha-ʻof be-ḳitsur. Last leaf,Ṭerefiyot ha-ʻof be-ḳitsur,tho_099,Last leaf,טרפיות העוף בקיצור,טרפיות העוף בקיצור,alternative,1715,,"Ḳarmi, Elḥanan Daṿid",,,heb,original filename: dkv_hebrew_37.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_c21,
,,,manuscripts,lcsh,X893 C21,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1715,,,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Ṭerefiyot ha-ʻof be-ḳitsur,Ṭerefiyot ha-ʻof be-ḳitsur,tho,,טרפיות העוף בקיצור,טרפיות העוף בקיצור,alternative,1715,CLIO_7140065,"Ḳarmi, Elḥanan Daṿid",,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007058,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1682,,,X Manuscripts,Hebrew Manuscripts,Amsterdam,,Amsterdam (Netherlands),http://id.loc.gov/authorities/names/n78095634,,,eng,,Compendio de diferentes materias dignas de se lerem para teras noticias do que ellas contem. Tipped in leaf before title page,Compendio de diferentes materias dignas de se lerem para teras noticias do que ellas contem,cdd_000,Tipped in leaf before title page,,,,1682,,"Aboab, Isaac de Mattathias, 1631-1707",naf,http://id.loc.gov/authorities/names/nr98001935,por,original filename: 120017018.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_ab71,
1,007057,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1682,,,X Manuscripts,Hebrew Manuscripts,Amsterdam,,Amsterdam (Netherlands),http://id.loc.gov/authorities/names/n78095634,,,eng,,Compendio de diferentes materias dignas de se lerem para teras noticias do que ellas contem. Title page,Compendio de diferentes materias dignas de se lerem para teras noticias do que ellas contem,cdd_001,Title page,,,,1682,,"Aboab, Isaac de Mattathias, 1631-1707",naf,http://id.loc.gov/authorities/names/nr98001935,por,original filename: 120017019.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_ab71,
,,,manuscripts,lcsh,X893 Ab71,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1682,,,X Manuscripts,Hebrew Manuscripts,Amsterdam,,Amsterdam (Netherlands),http://id.loc.gov/authorities/names/n78095634,,,eng,,Compendio de diferentes materias dignas de se lerem para teras noticias do que ellas contem,Compendio de diferentes materias dignas de se lerem para teras noticias do que ellas contem,cdd,,,,,1682,,"Aboab, Isaac de Mattathias, 1631-1707",naf,http://id.loc.gov/authorities/names/nr98001935,por,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007056,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1685,,,X Manuscripts,Hebrew Manuscripts,Amsterdam,,Amsterdam (Netherlands),http://id.loc.gov/authorities/names/n78095634,,,eng,,Mikveh (ritual bath). Leaf 5 verso,Mikveh (ritual bath),mrb_005,Leaf 5 verso,מקוה,מקוה,alternative,1685,,"Aboab, Isaac de Mattathias, 1631-1707",naf,http://id.loc.gov/authorities/names/nr98001935,por,original filename: 120017104.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_ab7,
1,007055,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1685,,,X Manuscripts,Hebrew Manuscripts,Amsterdam,,Amsterdam (Netherlands),http://id.loc.gov/authorities/names/n78095634,,,eng,,Mikveh (ritual bath). Leaf 6 recto,Mikveh (ritual bath),mrb_006,Leaf 6 recto,מקוה,מקוה,alternative,1685,,"Aboab, Isaac de Mattathias, 1631-1707",naf,http://id.loc.gov/authorities/names/nr98001935,por,original filename: 120017105.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_ab7,
1,007054,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1685,,,X Manuscripts,Hebrew Manuscripts,Amsterdam,,Amsterdam (Netherlands),http://id.loc.gov/authorities/names/n78095634,,,eng,,Mikveh (ritual bath). Foldout,Mikveh (ritual bath),mrb_007,Foldout,מקוה,מקוה,alternative,1685,,"Aboab, Isaac de Mattathias, 1631-1707",naf,http://id.loc.gov/authorities/names/nr98001935,por,original filename: 120017106.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_ab7,
,,,manuscripts,lcsh,X893 Ab7,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1685,,,X Manuscripts,Hebrew Manuscripts,Amsterdam,,Amsterdam (Netherlands),http://id.loc.gov/authorities/names/n78095634,,,eng,,Mikveh (ritual bath),Mikveh (ritual bath),mrb,,מקוה,מקוה,alternative,1685,CLIO_7093892,"Aboab, Isaac de Mattathias, 1631-1707",naf,http://id.loc.gov/authorities/names/nr98001935,por,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007053,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1800,1899,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Maʻasʹeh Robinson. First leaf of text,Maʻasʹeh Robinson,mro_001,First leaf of text,מעשה ראבנזאהן,מעשה ראבנזאהן,alternative,19th century,,"Campe, Joachim Heinrich, 1746-1818",naf,http://id.loc.gov/authorities/names/n50030968,heb,original filename: 120017122.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/scholars/x893_si7,
,,,manuscripts,lcsh,X893 Si7,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1800,1899,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Maʻasʹeh Robinson,Maʻasʹeh Robinson,mro,,מעשה ראבנזאהן,מעשה ראבנזאהן,alternative,19th century,CLIO_7362655,"Campe, Joachim Heinrich, 1746-1818",naf,http://id.loc.gov/authorities/names/n50030968,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007052,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1500,1599,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Sefer limud ḥeshbon. Leaf 12 verso,Sefer limud ḥeshbon,slh_012,Leaf 12 verso,ספר לימוד חשבון,ספר לימוד חשבון,alternative,16th century,,,,,heb,original filename: 120017119.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/scholars/x893_sh4,
1,007051,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1500,1599,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Sefer limud ḥeshbon. Leaf 13 recto,Sefer limud ḥeshbon,slh_013,Leaf 13 recto,ספר לימוד חשבון,ספר לימוד חשבון,alternative,16th century,,,,,heb,original filename: 120017120.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/scholars/x893_sh4,
,,,manuscripts,lcsh,X893 Sh4,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1500,1599,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Sefer limud ḥeshbon,Sefer limud ḥeshbon,slh,,ספר לימוד חשבון,ספר לימוד חשבון,alternative,16th century,CLIO_7362649,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007050,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,"Sefer ha-nitsaḥon. Volume 1, Title leaf",Sefer ha-nitsaḥon,shn_000,"Volume 1, Title leaf",ספר הנצחון,ספר הנצחון,alternative,18th century,,"Muelhausen, Yom Tov Lipmann, active 14th century-15th century",naf,http://id.loc.gov/authorities/names/n83065492,heb,original filename: 120017083.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/scholars/x893_se35,
1,007049,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,"Sefer ha-nitsaḥon. Volume 1, leaf 4 verso",Sefer ha-nitsaḥon,shn_004,"Volume 1, leaf 4 verso",ספר הנצחון,ספר הנצחון,alternative,18th century,,"Muelhausen, Yom Tov Lipmann, active 14th century-15th century",naf,http://id.loc.gov/authorities/names/n83065492,heb,original filename: 120017084.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/scholars/x893_se35,
